id,customer,sale_date,days_in_inventory,count,price
912959543528,Choosy Gargantua,2022-05-22,30,84,118.37
361158437747,Discouraging Varsity,2022-03-29,22,113,329.34
406128817019,Assessable Grace,2022-02-24,16,39,227.85
777053170920,Steepish Bismuth,2022-05-13,37,95,361.26
333555372534,Courteous Kline,2022-07-09,35,64,440.77
178853417193,West-Central Chest Pain,2022-05-01,37,94,255.92
906220717930,Dry Spin,2022-04-14,10,62,219.26
250082167105,Outgoing Hupa,2022-08-02,16,64,573.75
327169449996,Animated Lythraceae,2022-10-10,5,131,309.54
412705527109,Offshore Aloes,2022-05-11,14,42,378.79
411184755536,Air-Filled Endorser,2022-06-02,10,73,150.67
601591756359,None Formulation,2022-11-26,17,41,490.4
688685046963,Chancroidal Sphecoidea,2022-11-08,28,100,458.53
282346380223,Sleek Churchill,2022-11-14,23,103,187.69
272891774266,Unashamed Devourer,2022-08-11,39,37,163.29
474950803284,Metacentric Modiolus,2022-06-30,41,25,154.45
428625367739,Inheritable Scotch Woodcock,2022-09-13,33,120,430.22
327307978205,Desegrated Pyrolusite,2022-03-22,25,124,228.97
873131032281,High-Crowned Statutory Rape,2022-07-29,25,86,320.87
929363594672,Ready-Cooked Nephthys,2022-02-04,40,12,344.76
779411864086,Right Put-Put,2022-11-03,14,18,375.59
426295395852,Ecumenic Disunity,2022-08-16,9,85,651.59
799622877564,Cunning Bandoleer,2022-07-05,31,69,511.7
378482632774,Noninterchangeable 401-K Plan,2022-10-30,35,109,340.74
694681040312,Incursive Dysmenorrhea,2022-09-17,17,110,97.3
393300141860,Beaked Sphenisciform Seabird,2022-04-22,7,125,520.3
311577511866,Organic Pericardial Vein,2022-11-07,32,54,192.34
92987437927,Lesser Quotation,2022-05-18,36,2,613.98
691153015210,Abusive High,2022-05-30,13,52,221.11
294149766459,Ministerial Hero Worshiper,2022-10-15,32,2,478.0
127173048083,Saharan Benignity,2022-09-18,27,39,215.03
70543626946,Off-Street Bedder,2022-11-24,22,132,296.8
1898275619,Leaky Psi,2022-08-29,37,88,417.92
14330989020,Breast-Fed Series,2022-06-23,5,53,266.27
180166696337,Schizoid Isaiah,2022-07-20,22,41,233.18
184243716611,Half Tree Swallow,2022-05-09,14,119,297.85
562971195707,Christless Rat-Catcher,2022-04-30,34,46,161.44
105932910160,Funicular Stick Lac,2022-02-19,9,123,477.69
620212659763,Nonindustrial Combat Mission,2022-08-23,3,99,542.13
79679523246,Unclean Random Sample,2022-08-22,7,111,252.57
917600666115,Redemptive Vanessa,2022-03-16,7,57,382.29
317581973106,Brachiate Abstainer,2022-06-16,18,66,664.12
249532897581,Discriminatory Sign Language,2022-01-30,2,82,354.52
840902021532,Proportionable Scan,2022-08-14,25,18,327.79
920410955407,Aglow Disappointment,2022-02-10,23,95,305.97
731319030961,Old Mortar Fire,2022-11-27,11,16,116.04
422966386455,Mysterious Synchytriaceae,2022-08-28,28,43,310.7
977960075125,Turned Giant,2022-09-30,26,82,537.97
773345785062,Coy Believer,2022-03-26,19,33,403.87
281710435384,Rabelaisian Biogenesis,2022-02-02,12,95,388.23
617690693372,Fresh Night,2022-10-03,28,77,162.08
761082889096,Long-Faced Mercury Program,2022-08-22,29,110,369.16
891149349722,Belligerent Ground Plan,2022-11-29,15,28,626.82
315464367666,Denotative Appropriateness,2022-11-20,24,62,242.76
807564892585,Indecent Tree Heath,2022-11-04,5,2,396.49
141717802188,Fortnightly Apparition,2022-04-07,10,120,186.34
891598766199,Ranging Street Name,2022-08-19,32,49,137.91
947980838681,Expendable Kingbird,2022-04-03,12,2,516.13
588949100798,Aestival Popover,2022-08-08,18,121,302.2
315272466839,Stodgy Fish Scale,2022-01-19,21,33,319.76
702933508381,Evil Garrulus,2022-07-20,23,3,339.61
266274846883,Palmar Symbiosis,2022-10-25,15,117,116.81
223214246655,Divisional Large Periwinkle,2022-06-04,16,58,153.61
889181474719,Ravaging Conscience,2022-08-17,32,43,587.4
464507524602,Purgatorial Knoll,2022-08-28,24,124,357.61
940433626095,Changeless Dotterel,2022-01-14,26,122,438.66
384976980603,Make-Believe Ground Cedar,2022-01-24,21,121,382.0
33282236627,Distinguishable Chrysomelidae,2022-07-25,25,117,236.03
797039248524,Phonetic Big Board,2022-02-24,40,30,333.7
642723958410,Mimic Dustpan,2022-05-26,31,31,128.8
779040470202,Blimpish Myxomatosis,2022-07-27,27,129,684.31
205381871500,Unprepared Confectionery,2022-10-07,17,75,282.83
610386142094,Lively Bounce,2022-10-06,34,36,185.86
209984021950,Cystic Double,2022-07-02,29,82,200.39
414102018060,Unfamiliar Dimocarpus,2022-09-11,33,33,698.56
504454402251,Whole Electrocardiogram,2022-03-20,19,124,182.13
